"20180509-111340-000506","我们也就是说那个原因不了事般拿过来，办税实名制，也行，"
"133135","嗨你好，那你们还想问一下因为我不知道我的管他是谁咱前台这块能不能查到编号告诉给你，5220213304637，新浦新区录制文化艺术什么，对对对我就能看我的果然明儿处理华的电话是多少因为我这边有点事儿直接找管院的还是问你这会也行我给你他的电话吧他的电话是18408187181为什么是那个小规模纳税人吗嗯说应该是季报，但是我刚才进去请不了他告诉我这个人有问题，然后我还发现应该是水肿的话有问题然后重新上给你认定一下哪里咯把照片盘拿过来就行了吗？什么时候做的和应该是四月份4月20几号4月20多号落的户，五月份，就是那个我发现我的那个平台里边有两个没有申报的那个数据什么，小企业会计报表，一个是年报的一个是三到四月份三月三1号一个是几年的年报和一八年的机器年糕应该是不用报的然后报表然后四到六月份你需要报道673还没有结束真是的一提到三月份的吗，到时候你上传我看一下伤口然后再还给你查一下为什么记录有没有这两条，"
"20180601-104252-004595","没你好看喜欢帅大叔，设备，不想开车，我是第一次我是在网上吗你是想申请代开发票是吗，现在网上提交一下再开申请一次我申请缓化了然后带着办身份证，十二元以下吧，二队，然后到那个机器上在开开就可以了，好的，十万元以下，十二元以上的话需要到楼上穿好打开，弄什么执照公章什么合同，区，不用打开不需要，人家去了哈，在窗口的话下载点，若能看能看，落户，然后就可以正常时间再开，"
"20180530-141858-004469","唉你好说，发票网上申请，完了之后已经睡着就完了去打你发错对象了啊，得过来就把那个，你那个已经提交申请什么的提交是好玩了是吧，好你稍等一下哈，通话完了，然后，您得过来作废一下吧就发飞往重新开张金额是对的，昨天小米出手机了，不用不用，"
"20180621-160158-003261","税局，"
"142149","嗨你好我想出去一下能帮我查一下那个我们都知道是谁是么，5221021304然后呢然后呢，换了一个女的原来是海英，"
"20180611-095415-005210","赶紧去，刚才在我家工人家企业就是干了点活，想开一点儿那个劳务发票能开，您家工人给别人干活应该是别人给您开发票吗，两家换工了参加我家有事，元版，出来了但是对方看对方又知道，能不能给他开钢材销售，嗯睡着伟大的作业的作业，然后飞的发票能开出来吗？发票的发票，销售和咨询两个就没办法了哈谢谢，"
"20180608-142959-002880","税局，不在，还没有用妹妹要不你就再继续打，"
"20180612-100219-002971","你能不能，"
"20180619-133121-007651","你好都在什么东西过去啊，报告表，还有那个当就行了呗，嗯嗯啥时候交的，过来了，"
"101450","呵呵表然后我从数据取的表啊上班还是那个7%的，"
"20180613-142900-005532","那个你好问一下就是现在买那个普票，票种，不合适在这个自助机器上取那个发票最多能取出多少张，"
"20180611-151414-007006","没你好吃，国税，哎你好我身体可戴上集团的，我想明天过去那个领发票我想看下你这有库存吗视频是不是想要12000，两千就一下嘛，申请，申请，来啊，"
"102215","您好我想问一下就是开发票的，范围，就可以问是吧，发票什么联，能不能开相应的发票发票发票不清楚他那个内容和范围能不能退上能帮我看一下吗，好搞笑看见什么水肿啊，税号，大码的大码那个稍等一下啊，ma，哦对对对要开什么类型发票可不可以开，有销售的有个咨询服务有，广告服务，自己的公司然后不是特别懂自己创业的广告，额，要是不明白你要开什么你去问问张媛吧张媛不到你对张媛知道谁吗打电话没打通他没接她没接啊有点着急啊，开发票的话，不太懂，服务单位，回复群里也属于那种服务里的，就是英语的经验来说正常是可以开的可以开的韵加油服务七种服务也有销售也有就正常开就没问题是吧，销售服务间都用可以开的，培训，也可以培训不就知道了谢谢哈哈没事啊，"
"20180628-140728-003452","我去接，百度麻烦，"
"102209","哎你好我想问一下，3%，然后呢，密码，"
"083744","嗨你好姑娘，麻烦问你下，个体户，财务报表已经申报完了，申报，大连市图书城柯雅文化书记年年报，所得税年报，好了这把显示上了，"
"090519","嗯你好那个我找贾国际商贸的吗？"
"083630","刚才刚才开完会，然后他那会没人接，"
"130946","你好看他去不去接你好我想咨询一下四月份的报表的时候，商业报表增值税吗，来开发票吗就是按照，11%，复述呗，窗口，的那个十一都融合在一了，"
"091052","哦你好我是那个的，小规模，我这有只想说我现在收规模那是汇率管理里边，哦十二吧，那我该选个建筑介绍，昨天最多喝六十个人秀的那行业是不是九其他未列明批发业还有家居相关什么修理讲座规律的话要有那个安装类的那个行业那个变更那个地理加一个，给他增加一个就是安装建筑类的，建筑安装，然后呢，自开，做什么都不用管他以前是什么就是什么，只不过就把那个行业给他换下就行了，安装，那个给他变成那个什么建筑类的，同时跟我那个行汇丽是不是来了，"
"20180611-144917-000641","你好想问一下我怎样能打出那个空白的那个网络不行到十二点，填写，重新给叔叔改一下点下一步就完事了，那你过来吧我这里有电脑你直接个电脑改下就行了你自己和还能看着电脑系统进去咨询一下电脑也行，软件，在哪下呀，有电脑也可以做，"
"20180529-101929-004312","你好开心，很高兴服务，你好我想自己下就是无发票就是必须得开全都开完才能再去买金的吗是吗，就是用那机器买的话对视的研究才能领新而且买发票的话就是我有作废的发票就是那个发票有拿去吗，在机器上面四只麟是不用打发票拿过来的，有自助买的时候他电脑自动带出来了，比如说你从零一号到六十号的发票总共是时尚，有两个比如说零五和零六是作废的的日期就是应该是发票号段是你哦5月1号你开就得正常没有问题，那么022020304都没有问题0506这个同时作废了开心错了或者是打印有问题，那么措费这块电脑自动就显示出来是作废的状态不是像以前那种还是把作废的拿去，现在就是自助机领取的话是自动就白色的小票上面会有那个，比如说，都有的都有的每一个都有，是作废的啊我想问下就是那个自助买票拿身份证去买，的身份证，购票员，还有个事想麻烦一下你知道那个国税局的电话吗我查查没找到关掉谢谢，年纪小，嗯我这会有一个好难怪的税务所是辽宁省大连市甘井子区悦岭街121号红色彩虹的虹话时8825，好吧250351035185350351，哈哈哈，i不客气，"
"20180614-110242-005624","为你好干你好啊我是房地产企业然后这个月我报是在那个大厅报的，以后我也交完税了就完事以后我再上网查我那个报废那个打印那个申请那个单子三十伙食又不一样了，在那个网上先爆了一次照超好修改还觉得窗口上改改的就是你是现在就是直接在充好报的吗，自己在家报过是吗，对对，三号是多少，91210，说下公司名吧，大连广宇君有限公司，那个广广广广宇宙的宇，稍等一下，我看了一下你五月份开始是在那个自己在网上申报过一次是吗，五月份，六月份五月份六月份没申报成功只是存保存了但是我这里显示你五月份已经申报成功了然后后来是后续改的表我没申报过，应该六月份根本上不上去，5月17的五月我有那个什么对比差异，我那个根本就没什么过，我只保存了以后打印出来然后然后到那个税务局报的，但是正常一般纳税申报表，蓝色，就是，应纳税额，140多万那个十九九十九千多块钱那个140多万是不高谁报的啊然后就是那个窗口八十九千一百多，用那说我参考报完了是9100多度的照顾盖过章的，本期应补退税额，试卷一百多而是一个数然后不是有之前应该说伤心对呀所以不是以前那个9100多万没有吗那你说有本事去找然后那个后交了九千多但是你本身的说我是140多万，但是不是正常就是都应该是那个，因为我的申报表，不是的理解就是正常就应该是交的税就应该是那个应该是打不开，问题，多少千一百多个系统上141万多，本期应补，特色哦是吗，我们这边的报表显示出来就是9100多，系统，141万系统同步的有点问题，嗯嘛我们就要发表显示的是正确的数据，留存，9100多是证券系统也是9100多，保留好那个表就想她网络上的应该是有点问题处理吗还是等着就行，等一下这个系统之后也能同步过来，发生，之间时间差异然后可能就是数据没有同步，嗯我们知道正确的就行，"
"20180528-160644-004272","为你好你好爱么你帮我付呗，美丽的美家庭的家房地产，对房地产经纪有限公司是吧，不过来办个业务说自己没输用户名锁定了，"
"20180528-151916-000763","还好呀，没用过i子夏把你的微信图片看一下，晚上给你打三个月培训游戏，"
"20180629-103225-003501","你好小妹子我以前说不会走，五月份之后只能开始知道我以前发生的事，电话打不通啊，他们说具体怎么操作我不太清楚你知道文深刻的话，"
"20180611-133819-005258","没你好为你好a4大厅是吧，我想问一下就是开发票的时候有一张发票开的是绿的但是我四月份申报的时候没有做那个，未开票收入，14%可以吗，报告，未开票收入，然后四月份报表的时候没有做那个，未开票收入，登报内销，然后我这个月份的那个，申报表，"
"20180620-101059-007746","你好中山区华康医疗吗，国税，下来了马上，公章，二楼的那个十三号窗口取结论可以吗？"
"20180607-101037-004983","你好美女好在不说是那个联盛鑫建筑工程原公司吗，那个不是他在办或者是什么，但是人什么的，我可能给他说过在我们系统里面有号码哦我们是没权利这么做的如果他们家法人过来有可能变更的还状态好是这样的，了着打电话跟他说一下，"
"110714","哎你好我想问一下就是有个，退税申报表，申请点有个睡着的所得税是什么样，"
"20180528-110031-000755","你好的爱情，琪琪在吗，好的谢谢你，"
"20180621-103828-007878","最好是不说，国税局，如果说是住就是说我心急办下来咱们那个班里那个落户的时候那个鞋我那个图系统是根据什么写的，跟你聊天聊什么东西早就给你出主要提供代理服务的，服务，我现在是这样假如说我当时不可能你营业执照含东西都给你和上三五有可能是说当时喝的是另一个说可能是咨询服务之类的现在可能有从事的其他里面包含的其他的内容，就是说我重新再过来可不可以注销呢，"
"20180606-085252-002732","哎呀我说你好早餐加油站的一个超市要凑不上，77不行就不行现在还是不行，三个月好用的不好用，然后那俩都行不行？不知道你就说上午唱歌然后你下雨，"
"20180604-105345-002642","唉我想咨询下就我中午上完全都在国税已经树立互利，网上，晚上系统查询下上去老是显示密码错误，重置密码，那就是我去不去呢，因为你没充值，正常，不是你直接就密码，国税，系统处理一下进去了，我拿着也就可以吗，就是我充值上去以后我就直接在上面开发票再开发票然后再过去不了，，"
"20180611-092701-002908","嗨你好你好麻烦你帮我查一下就是那个天州酒宴的但是圆的名啊，六月几张嘛，没有啊手里没有上个月的时候我上你们那儿的时候告诉我那个信息还在那里成熟的，我都不干了我就当他们改一下得了呗，因为我现在不干了吗我刚问现在那个给我改一下，我给他都打了好几个电话了晚上才都改了但是我上个月要他改的话我上个月是不是就应该没有了是不是其他的需要他在你们那个那门自己现在网那个页面给删除了是改不掉的，删除，走了之后他就给我删除了，删除，你们就看不着了是不是就没我信息了，这是他不能一年八呢怎么不去干呢，我都不干一年了，你看他那现在是有王芳的女儿吗我都不知道你那玩的等我身上不好是不是，那些识别给你打一下行吗我真的打电话问了，"
"20180613-094159-005462","等你好看帅就是我是个星期五月份成立的，然后当时过去办的时候他让我六月份认定为一般纳税人然后上窗口就是说买设备给出去单子然后我当时办完之后出来个单子我才发现我自己是那个夫老妻的那些人然后我现在想就是说那个跟我认定是三个月三个月之后的事自动转为成正常的一般情况大诗人还是说我还需要再去办理啊，三个月，下个月底考之后就成为正式的一般纳税人了对我的意思是说他自动就变成了正常的吗，销售，不需要我再过去办手续是说6783个月份的话我都没签合同，有供货的进项没认证抵扣学分转为正常的然后我再认证抵扣就跟正常的企业是一样的吗，之后你就和姐是一样的，那我那个久了是嘛我需要转自动转成正常的我哥那个报表当中农田吗还是必须得上大厅包围最好是来打听什么？大厅申报，那我就说我六月份个月抵扣的话我在那个，认证发票，还是必须得上过去，发票认证，因为我开发票了我用上个月分的吗，认证抵扣，的这个镜像的话它是自动就是，可以使用吗还是少数机关你都出去一个就是允许我的扣的这样清单吗，通知书，现在登录不了那个系统，识别号，初始密码，正常的，六个一，显示锁定还是锁定密码什么不对吧，2300吧跟你好新三方是吧那我是从六月份开始报吗，什么时候开始从什么时候开始认定的那个表，没落户，成功我还没有收费的吗？吃饭了然后放了一会说那个给个出去的单子吗是辅导期的那个单子就搬到这儿号码我查一下你的有消息什么时候啊好的谢谢哦麻烦帮我看一下多少9124296216211，malxcxb，你家说话吗，对对对我看着是不是我没办三方协议啊然后没钱了七十二零18年6月1号开始6月1号开始试用不需要申报是吧，是这样的是吧，额，然后那我那个怎么就重新就是半猫钱吗我说没钱他状态好的好的，刚才没有就是在吗姐一信息没有这个想法不可能没钱没钱了系统进去是吧，但是这种认定了信息是吗？"
"144101","我想去投标然后要我们提供一般就说一般那些人，登记表，但是我不知道在哪，你可以带着公章还有营业执照来怎么窗口填一份儿纸质的然后咱们在系统查询之后会给你加盖一个我们的业务，受理而作为你一般的是人的资格证明，对，嗯嗯，"
"20180625-090553-003301","问题，我说那个物业企业哈，然后就是有那个网络公司啊猪用我们那个就是白净的基站设备需要我给他出发票，我想问一下就是我那个里面有一个对房屋及附属设施进行维护，租赁，我就是可不可以这么开，然后你猜出来网络网络付费这个，，网络注定分手就行了三个站，就行，"
"20180612-110007-007084","你好能帮我查询一下我们家这个企业不正常吗我想现在小规模开发票我想睡会但是她说我没有有效的说不联系啊这是怎么回事儿呢，其它方式交换，谁帮我查一下我的三方协议只会收款对方是否正常，吃的好给我，，金华房地产现在我查不到你家任何一个都没有，"
"131711","国税，就是那个我想查一下我家那个这个月的增值税报没报因为这个就是那个密码就突然间就上不去了怎么上都上不去，相同的同风，五月份，改密码就行了吗，现在是几点下班，额，五十之前吧，4点50之前就行是吧嗯嗯好好，"
"20180607-130842-002816","你好我麻烦你我有点事想问一下，二手车，现在的二小，你爱咸一走呗，你好，你好的就是我在外地开那个车也来呀他原来就没有绩效没有的哭过，反正我就介意，写一段，销售额，以前那个户的座驾吗？以前，把那个什么把那个卖车那个住近一点，待我静下来了我告诉你，哦现在不能走是不是，"
"20180620-160853-007832","那你韩国说两百块钱然后只需要那个大的那个，身份证原件，身份证，ds_Chunk_Connectio"
"20180607-084034-000603","宝贝想我帮你带什么东西去啊，原件复印件，聊我就有关，"
"20180612-110250-000657","阿伟你好我想咨询一下我手机啊，人家是首次过去的发票我需要带什么东西呢，落完户，身份证复印件一份身份证复印件，"
"20180628-084404-003423","税局，你好我在网上给了一个游戏发票你帮我省，你把号给我一下，普票，"
"132451","咨询，你帮我看看，票种核定，可以把您的号给我提供一下，把你的q号提供给我一下，9121021334334b0404，可国际贸易是没有核定过说如果想买发票五十的星座，票种核定，然后带什么东西啊，哦你需要带公章法人章发票专用章专票还是普票啊都是都是三个章，好希望你在外网就像你在自己的网上提交一个行政许可申请许可申请，然后呢你这个因为我看你是一个贸易公司贸易公司的话我们这边可能需要领导来给你查一下，而且工作的身份证和原件复印件公章法人章发票专用章，加上了么加上呗过来就给你加上了，软件复印件，本人照相那个生肖就是网站上应该有行政许可申请，然后找每个人找到就是你申报的网站上你看一看是什么生肖，行政许可申请，什么是提一个申请就行，最高开票限额，那个那方面就这些了许可申请应该是教学教学和申请最高兴园吗，最高限额，好的好的，"
"20180611-164328-007032","没睡好我想再去去一下就说我明天要走这边人过去办理那个备案记录表的话我需要带上那个总公司那边的公章吗？未，"
"20180612-090836-005324","你好看姐夫说就是我之前去年开的户然后用完了我又想去，发票，刚才那个要2360说我直接拿着身份证号去大厅有个机器上进吧，我跟你确认一下是吗，就不用在网上了吧，就是那个就是他买发票的话直接拿着身份证吗后直接到自助机就可以做吧，专票，身份证拿过去就拿过去吗需要身份证，窗口，什么东西啊，以前是一样的，购票，那个购票本，作废发票，然后还有一个好天津说的那个顿号什么做那个买发票的话是不是还在这，网上申请，然后，作废发票，男人那个盘好难身份证是不是就只能那个机器啊，直接就拿着身份证就能操作吗？这是机器我和你不刚才不是说是那个窗口吗窗口的话是需要你的意思是我先上你们的那个机器上然后拿着身份证说号我操作一下操作完了之后呢，我带着我的那个，发票，然后身份证什么那个好像经费着伤口就行么，然后再拿着机器那个，经办，可以上人工买也行机器直接就把那个发票卖给我了，那我不知道我还以为以后可能需要你才能，十万元版的发票它是今年的8月31号到期，然后这个是我这个假期是我一个副业，甘井子，我自己的那个本单要搬到旅顺我就没法出来了，我想提前那个能不能申请下就延长了，十万元版，8月31号到期现在是六月份搬到旅顺我就跑不出来了，我能不能提前申请，最高开票限额申请，我现在的地方挺远的，申请，能看到我那个时间限制的，到时候那个，，到时候你不是买票马上数据买了票吗，就知道了吗？"
"20180614-090943-003085","你好我是觉，想问一下我给对方开了一张发票最低折扣了，销项负数发票，怎么给我玩，负数发票，让你负责开票就行了，"
"20180628-110306-000780","那我是那个拌饭馆证那个我现在在他这呢他这个的是怎么让我交四千块钱保险呢现在大连这边有吗就是我叫的技术呀，"
"20180531-144653-004531","你好不好意思刚才打我电话了刚才接了个电话然后就给电话电话来个电话接个电话就把你电话掉了我自动开什么状态，但又不计较的，这个是三分钟小的内容众人工程有限公司，几月份注销的材料然后做完事呢，下来了吗？我姑姑说她说错了吗不是说下个电话然后继续前往市里走吗不是吗，有的时候是这样的，不着急事的话通知么还是割的，我们这边正常就是如果在那边流转过来的话就包含着的是通知书这样让我们有个统计的时候直接拿就行了让我看看看看语音没下来，那你过去这么长是什么状态吗，那我去玩了然后再受理通知书给你了吗？出去整电话就行了啊，国际电话给我打电话呢，注销，不是正式提交完事了，注销通知书，我不是在我不是在记叙继续说啊，二级不受理我去了给她她不收你问一下他如果去拿通知书就过来领取国税就行，"
"20180612-133640-005375","美女好开心好像我上午办业务窗口但是有点问题我想再联系窗口就是那个半身人叫兄弟，658567，"
"20180608-090005-005092","你好赶紧过去啊你好就是刚才的那个我们家那个一月份有一张17%的发票需要红色的那个，17%，那他开啊，10%，0577，"
"20180619-094745-003157","不想增强就是我想申请一个猴子发票，但是我是购买的，我就是在网上申请的时候还没说发票代码和发票号码需要我自己手动填的吗，认证抵扣，电话问一下具体见面我们这看不着，这个深刻的嘛，5616300616300，"
"20180601-152823-000840","对你好就想知道他们电话的电话我没有哦39163916234吧，"
"20180619-100643-003164","税局，今天上班了，"
"20180614-164929-005691","没好赶紧去，国家税务局，公司啊新增加了一个就是工程施工的那个项目还需要订购吗工程施工是工程的那个您的那是什么小区，那营业执照副本劳动局买然后我们给您加个然后就能开发票了谢谢，"
"20180529-163359-004383","人好看就去国家税务局，你好我想问一下就是三大厅那个发票那机器到几点是24小时自助那个随时你都可以就是旁边的那个确认就行，"
"20180614-084635-007306","你好多事三星酒店得问一下我们前天交的那个1小时快拿两千块两毛一给我看看有没有入库啊你把车号说一下2026，2102026040283283，，几号交的钱那天啊嗯好的啊，嗨你好，给你查了一下已经入库了，"
"20180620-150056-003217","你好回去在心好我想问下那个购票员在这个网上能看见吗，实名制办税，开完之后能看人身份证号也可以吗？"
"083315","阿姨好我是那个我昨天那支票上咱俩去买的然后那个，但是我家人好像是窗口行业忙吧还是怎么着机器上打一出来的什么问题呢VB来做确认的时候拉不得见那个网里，确认，我现在那个状态啊是，申领，状态不是申领成功的状态非我先输不进去数据，你来之前是不在是空谈上申请了时光蹒跚的申请先撤销然后再弄个正常查询申请的票是自己拿身份证扫的吗哦哦那个程序我还不太了解啊，是不是在窗口领的就是应该是购票员拿身份证在自助机上领的票情况下，先把顺丰盘石岭的票的那个给撤回来啊好好睡觉就可以了，"
"20180607-100420-004980","赶紧我想咨询一下就是我身水啊这个月我开了16%的那个，17%，我是正常得家暴是吗，开票收入，刚才打电话说让我，852988，必须得去窗口是吗，电话号码，是干活吗？但是对你这个月开始去了点就是，"
"20180529-092049-000778","一零，"
"134439","国税，你好我想问一下我们家那个经营海产品，销售，如果他要是只是买进来又卖出去没有加工反正是六十多少，"
"20180619-083900-007590","补税，哎你好我想问一下我就是办理退税那个，营改增税分析表，便吗？而且，"
"20180530-104401-004431","你好刚才去布局，进不去，重置密码，打电话我就过来然后拿出能证明你是个企业的人就比如说营业执照副本或者是公章都可以，"
"20180611-085545-002898","唉你好老师，那个我想问下我报报表了，附表一，销售销售额为什么就是我其中一张发票呢，安早睡吗？从事相关更新一箱包邮，看你那个会和你说如果都正确，因为这也是代数数不对，哪种好用不好用你就有问题，"
"20180612-161105-005437","你好，扣税，我自己能操作吗还是只有一个不能换，公章，换成谁拿的谁的身份证，发票章，编个代码才能在吗，必须的全全全用完了吗？"
"20180619-084016-003146","你好我是想问一下就是我们公司的那个证明需要带什么，事项报告，干什么用，哎呀那个不了是不是，"
"20180614-103343-007349","美女好中山国税发票的时候啊如果是个人他们是几个人共同出资啊，他发个那个名和他们不想提前他就行了怎么办给个发票他们都想体现出来自己的名字一张发票上体现好几个人的不是一起办个事儿然后他们就是想在这个盟头上都想体现出来可以那样开吗？一张发票上就是不是一个人呗，购买方，咱们有备注注明一下可以吗，备注栏，备注栏，对对对，就是现在没有这种情况在那明头儿几个人的名出现那种事吧给我没见过我给你找人问一下啊好的，填报表，公章，这个月，申请，你们那个他是拿回去给个人开他们就是为了体现他们看着好的给一个人名是吧，"
"20180619-161424-007700","就是我想跟你说一下我是北京的这边了解需要交的那个单子是不是叫做外出经营那个什么玩意儿，管理证明，会出去外正对吧对这个情况了就是你当时是这个这个是老师的yy着的时候是内个我们税务系统的信息是不连通的，给你作业的时候红包验的然后给你做核销的病没法带过来说只能是全部都是按照摩的的问题在于老婆给你做费了也没给你做北京我也问来着然后他们的就说就是这种情况他们也见过就是都是外出见不叫跨区域吗？就是说他们的建议是那个手工手工申报作废之后用那个新模块好像还可以重新做不了事就是那个好的是一个正常的所以到时作废了，额，所以说就是用不了但是我有老婆，然后我这边就是一直也在跟这边沟通和北京沟通已经沟通很多次了也是正常上班有没有单位给你们盖章盖章同意并签字写日期把工人给盖上了对吧，哦就是我是从说他有一个上传这些东西的一个系统啊我全都上传之后是打回了就说的是要用新款然后我就给北京的国税打电话进去了，他们就说在他们的系统里面都没有这个好，相当于就是没有互联互通互联互通所以我们只能做那个手我们就没出过信息卡的那个非常时期我们这边也是该交的税都交了然后也一直再联系在中间其实我这边理解的就是咱们这个，系统升级，然后我们正好卡在这块儿了，废旧，一直都没有办法解决就挺好我是77年10月份就开了然后四月就过期了到现在六月已经两个月就是一直在联系正好是37出改革的说我们这边就是想以后我们牵制啊或者是什么就肯定要消失就咱们系统的问题都是我说我没有协调好我们就得找出一个解决办法，北京这边的解决办法说如果实在是您这边操作不能操作的话就给我拍个照片就是已经注销过了但是就是消不了或是怎么样的照片，我们这边就是在提交，595在晚上再传，他说这是为一的办法就是没有办法了，我们这种情况的话就是一返回标准然后看到他会比较的我们会见还有原件全都给过北京国税，然后他也是骗了他五天之后给了我一个就是还是不行就是他们上传之后全都又打回了又打回到我这快表这条路是走不通的，就是刚就在上午给您打电话一直打不通我就给北京打电话北京这边就说那就没办法只能说，您这边拍个照片，然后各种就行了我们系统里边已经出一种和谐状态是没办法了只能用老模块然后找过帅特殊情况特殊处理可以问题是怎么发给你了，因为我们就是从北京到大连也是需要差旅成本很高，要是方便的话加我微信行吗？真的忙年就以后不会再打扰就只是这一个照片的那个一串英文，要是手机好号我加你把，那不是哦那我是那个哦龟龟小脚然后前面是拼音，龟龟小，然后门是九十，数字，型，真的麻烦你了，"
"20180622-100355-003277","开票软件，然后那个没看到你就单独写一行空白作废就可以了，作废，过来研究申请写作研究事情了吧，"
"20180614-153501-007426","不说，叫你咨询一下我们公司一般是人，五月份，不小心把那个过了有一张发票开成17%税率的这个月如果要是方便的话应该怎么生活，哦就是我们四月份的报表是不是不用像之前我们这些那样子不用在说我们这个业务十份才用呢这个是不是说就不用不用改，五月份，十七号现在还没睡还没睡是吧，不知道看到红字的你就从那个空间，哦红色的潇湘里的扣减那部分就完事了就是了，那这个不报的话那跟我们那个开票这个用上上图了吗开了开了，现在我们这个月那就六月份那我们先把这个报告多少就报多少是表示六月分开的，红色，哦哦，17%，"
"160412","哎呀好我想问你个问题你说，小规模纳税人，我们好像没有那个事弄的时候给我们申请了还是又没有说在地税见了么也可能在的说你知道你加庄园是谁吗，那我给你查一下你具体跟他和一般情况下都是有的，那我就是直接申请增加就可以了是吧，恩和水肿需要找证儿来增加，二一，嗯几点来了吗？"
"20180607-101414-004985","你好是这样子就是我们家上面那个忘了抄税了有限公司，盘盘就行了吗？"
"20180608-104551-005121","回你好我那个我这个c盘锁上了我想问一下我过去解锁的话需要带什么证件吗，好嘞谢谢啊没事，"
"20180613-161926-005567","是吗，唉你好想咨询一下就是我们家的小设备，买发票，请问需要购票然后法院身份证原件吗，票种认定，是不是现在不确定因为我们家长时间了一直就没上设备，现在刚刚上市了呗，设备发行，先发型然后想去就在那儿买发票，一般纳税人，那个购票人的身份证原件和复印件原件要是出差的用直播瞬间加上公章我把那个执照副本和公章原件带着可以吗？等一下我跟啊，身份证原件，复印件加盖公章然后拿着副本拿到公章过去然后就能过，发票专用章，公章法人章，发票专用章，然后加上那个新办人和购票员的身份证复印加盖公章的时候如果说，购票员增加，不是我我去的然后因为他出差了吗着急走，我拿着他的复印件加盖公章然后我去办我拿着我的人家和复印件加就可以增加票源是不是，谢谢哈，"
"085051","ds_Chunk_Connectio"
"20180614-142511-003114","那我想问一下你说啊我我说的时候我教的是三岁粒的，简易征收，但是那个我看的时候他们写的是显示的是，商业11%，有关系吗，3%，为什么是商业始于哪的就是这个名称并不影响你，的税率，不用管他呗有什么影响为什么和我做那个税率不对，好好好，"
"20180606-140400-002769","你好想问一下崔那个旗子说都像带什么资料，"
"20180613-104032-007216","那你好我马上问一下就是一财务报表报的贵了可以在网上改吗，一季度的财务报表，想更正一下表就行了，"
"20180621-090328-003233","ds_Chunk_Connectio"
"20180611-151022-002939","嗨你好，你和我这个屌爆了怎么弄802802，不可能，"
"20180619-150125-007674","国税，您好麻烦问你个事儿呗就是我在开个发票发票税款写完了发票还没打印出来然后说有个地方写错了我这种情况怎么改啊，发票，今天开的还没打印还没玩了啊，这样你哪个哪个那个，公章，然后把你那张单子拍个单也拿出来对吧打出来然后到窗口了因为你这个具体还要不要写那个情况我直接帮你问一下行吗？难到爆，你直接现在你那个代办夜里把这个给作废然后你坐飞完以后他的事款应该就会退到你的那个，预缴税款，然后就是再提一个新的申请以后但是你这种税款你要用那个滑啊，然后你就到时候还是带公章然后把这个新的表给打出来打出来以后然后接到窗口让他给你还睡得着，作废，明白了我就是对方那个银行的，问题，什么都没，都不用改的，那你也得有内容要改，作废，一张就够吗，好不好用你还得来这边，拜拜，"
"20180608-154850-005177","以后跟我睡喂你好那个我拿了一次拿了个垫子，四方协议，不知道，的是代码22102102110000，"
"20180614-160549-007437","你好，刚才就下了，在二分钟，作废发票，然后没有作废了是吧，"
"20180620-100920-007742","您拨打的电话正在通话中请稍后再拨，"
"20180615-162221-005770","为你好干脆不说，唉你好我想查一下我这个是个体的想查下它是分哪个所了，等下啊还没去那个这个这个叫什么啊你还没去第五郡那个路信息啊是不是还得去录一下信息采集否则我们这什么都没有啊，"
"20180601-085924-004567","您好您拨打的电话正在通话中，"
"20180516-102518-000017","应该我刚才帮你咨询了一下今年那个好所有的切琐碎备案初级特殊偏远地区其他都包的时候填一下就行稍等啊你们家的时候，拜拜，"
"20180529-083820-000122","然后发票的话是不是到大庆发票是开的窗口就可以给您的，专用，然后之前作废的，跟拍然后响起后就可以不用带着东西，网上，心情不了就试多几吹的那个，划款，谁说让您带两个过来，"
"20180614-093047-005598","你好，刚才那个你说他是浪费表情库了还是学校没认识的金额到底是表还是要不然你就告诉他找人说还没还，"
"20180615-151321-003138","哎呀我去等会有个人我让他过去找你了他，"
